WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,SGR,NPHI,PEF,DTC,SP,BS,ROP,DTS,DCAL,DRHO,MUDWEIGHT,RMIC,ROPA,RXO,FORCE_2020_LITHOFACIES_LITHOLOGY,FORCE_2020_LITHOFACIES_CONFIDENCE
17/4-1,1457.1747926,515574.4375,6495507.0,-1430.174805,CROMER KNOLL GP.,Roedby Fm.,19.195617676,,1.1690001488,1.0002360344,2.2418606281,58.671009064,,,,132.68360901,36.757259369,,12.085697174,,,0.0127482386,,,,,65000,1.0
17/4-1,1457.3267926,515574.4375,6495507.0,-1430.326782,CROMER KNOLL GP.,Roedby Fm.,19.114234924,,1.1727429628,0.9973253012,2.2251572609,58.729862213,,,,133.53681946,36.614356995,,12.153101921,,,0.0132568702,,,,,65000,1.0
17/4-1,1457.4787926,515574.4375,6495507.0,-1430.47876,CROMER KNOLL GP.,Roedby Fm.,19.09662056,,1.1768491268,0.9943509698,2.202198267,59.636787415,,,,133.88679504,36.421291351,,12.208930969,,,0.010155974,,,,,65000,1.0
17/4-1,1457.6307926,515574.4375,6495507.0,-1430.630737,CROMER KNOLL GP.,Roedby Fm.,19.146080017,,1.1782281399,0.9910093546,2.1958167553,60.527187347,,,,133.53198242,36.203937531,,12.209922791,,,0.0099300435,,,,,65000,1.0
17/4-1,1457.7827926,515574.4375,6495507.0,-1430.782837,CROMER KNOLL GP.,Roedby Fm.,18.998216629,,1.1727856398,0.9852647781,2.20972085,60.608547211,,,,132.88023376,36.141174316,,12.210531235,,,0.0193618946,,,,,65000,1.0
17/4-1,1457.9347926,515574.4375,6495507.0,-1430.934814,CROMER KNOLL GP.,Roedby Fm.,19.052297592,,1.1663466692,0.9774472117,2.2226979733,59.879768372,,,,133.05471802,36.221565247,,12.136978149,,,0.0288047288,,,,,65000,1.0
17/4-1,1458.0867926,515574.4375,6495507.0,-1431.086792,CROMER KNOLL GP.,Roedby Fm.,19.01625061,,1.1609030962,0.9694526196,2.2385373116,58.701255798,,,,133.20350647,36.334171295,,12.1378479,,,0.026627345,,,,,65000,1.0
17/4-1,1458.2387926,515574.4375,6495507.0,-1431.23877,CROMER KNOLL GP.,Roedby Fm.,18.990337372,,1.1576470137,0.961706996,2.2871809006,57.430370331,,,,131.29327393,36.485279083,,12.138571739,,,0.0091697462,,,,,65000,1.0
17/4-1,1458.3907926,515574.4375,6495507.0,-1431.390747,CROMER KNOLL GP.,Roedby Fm.,19.029563904,,1.1581455469,0.9563052654,2.3614592552,56.343154907,,,,127.24224854,36.689067841,,12.139726639,,,-0.009593954,,,,,65000,1.0
17/4-1,1458.5427926,515574.4375,6495507.0,-1431.542847,CROMER KNOLL GP.,Roedby Fm.,19.007141113,,1.1626917124,0.955036819,2.430680275,55.955635071,,,,124.06512451,36.945449829,,12.124709129,,,-0.008884229,,,,,70000,1.0
17/4-1,1458.6947926,515574.4375,6495507.0,-1431.694824,CROMER KNOLL GP.,Roedby Fm.,18.983636856,,1.1678698063,0.9559856653,2.4505877495,57.416545868,,,,123.36294556,37.208892822,,12.068621635,,,0.0156575684,,,,,70000,1.0
17/4-1,1458.8467926,515574.4375,6495507.0,-1431.846802,CROMER KNOLL GP.,Roedby Fm.,18.942724228,,1.1702964306,0.9590235949,2.3735866547,60.498878479,,,,125.39826202,37.388111115,,12.032867432,,,0.0258564893,,,,,70000,1.0
17/4-1,1458.9987926,515574.4375,6495507.0,-1431.998779,CROMER KNOLL GP.,Roedby Fm.,18.896902084,,1.1737068892,0.9699829817,2.2638487816,63.011249542,,,,129.08244324,37.432289124,,13.13672924,,,0.0135441013,,,,,70000,1.0
17/4-1,1459.1507926,515574.4375,6495507.0,-1432.150757,CROMER KNOLL GP.,Roedby Fm.,19.007698059,,1.1761367321,0.9870421886,2.2163405418,63.272140503,,,,130.66972351,37.358589172,,14.383989334,,,0.0039800648,,,,,65000,1.0
17/4-1,1459.3027926,515574.4375,6495507.0,-1432.302734,CROMER KNOLL GP.,Roedby Fm.,19.149265289,,1.177931428,1.0036040545,2.2071886063,61.963630676,,,,131.15390015,37.190895081,,14.456439018,,,0.0026749033,,,,,65000,1.0
17/4-1,1459.4547926,515574.4375,6495507.0,-1432.454834,CROMER KNOLL GP.,Roedby Fm.,19.184858322,,1.178735733,1.0165474415,2.1968517303,60.234329224,,,,131.70355225,37.03319931,,14.384864807,,,0.0056733214,,,,,65000,1.0
17/4-1,1459.6067926,515574.4375,6495507.0,-1432.606812,CROMER KNOLL GP.,Roedby Fm.,19.177692413,,1.1828083992,1.0233780146,2.1833832264,59.054424286,,,,131.93179321,37.019992828,,14.385454178,,,0.011989275,,,,,65000,1.0
17/4-1,1459.7587926,515574.4375,6495507.0,-1432.758789,CROMER KNOLL GP.,Roedby Fm.,19.023168564,,1.1867995262,1.027169466,2.1767349243,58.370418549,,,,132.16152954,37.061325073,,14.386671066,,,0.0189880505,,,,,65000,1.0
17/4-1,1459.9107926,515574.4375,6495507.0,-1432.910767,CROMER KNOLL GP.,Roedby Fm.,19.003419876,,1.1902441978,1.0309752226,2.1792404652,58.393913269,,,,132.20223999,36.970550537,,14.387742043,,,0.0232878234,,,,,65000,1.0
17/4-1,1460.0627926,515574.4375,6495507.0,-1433.062744,CROMER KNOLL GP.,Roedby Fm.,19.002696991,,1.1898062229,1.0348492861,2.1919598579,59.824317932,,,,131.9394989,36.558719635,,14.38835144,,,0.0299442168,,,,,65000,1.0
17/4-1,1460.2147926,515574.4375,6495507.0,-1433.214844,CROMER KNOLL GP.,Roedby Fm.,19.007032394,,1.1843777895,1.0386402607,2.2064630985,61.287067413,,,,132.23399353,36.001033783,,14.389318466,,,0.0317475423,,,,,65000,1.0
17/4-1,1460.3667926,515574.4375,6495507.0,-1433.366821,CROMER KNOLL GP.,Roedby Fm.,18.988027573,,1.1757177114,1.0405912399,2.1991949081,62.110359192,,,,132.81031799,35.918628693,,14.365353584,,,0.0308312103,,,,,65000,1.0
17/4-1,1460.5187926,515574.4375,6495507.0,-1433.518799,CROMER KNOLL GP.,Roedby Fm.,18.920301437,,1.1710482836,1.029420495,2.2004959583,62.673900604,,,,132.36277771,36.289497375,,14.316249847,,,0.040582329,,,,,65000,1.0
17/4-1,1460.6707926,515574.4375,6495507.0,-1433.670776,CROMER KNOLL GP.,Roedby Fm.,19.006044388,,1.1680124998,1.0069867373,2.2002563477,63.148715973,,,,131.41296387,36.449676514,,14.317324638,,,0.0421162546,,,,,65000,1.0
17/4-1,1460.8227926,515574.4375,6495507.0,-1433.822754,CROMER KNOLL GP.,Roedby Fm.,19.01043129,,1.1661816835,0.9845399261,2.1931686401,63.123249054,,,,130.62576294,36.346321106,,12.344153404,,,0.0333327278,,,,,65000,1.0
17/4-1,1460.9747926,515574.4375,6495507.0,-1433.974854,CROMER KNOLL GP.,Roedby Fm.,19.077959061,,1.1608139277,0.9621191621,2.1796092987,63.06879425,,,,130.97299194,36.416454315,,12.257697105,,,0.020530818,,,,,65000,1.0
17/4-1,1461.1267926,515574.4375,6495507.0,-1434.126831,CROMER KNOLL GP.,Roedby Fm.,19.138881683,,1.1511909962,0.9397594333,2.1576700211,63.717845917,,,,132.21615601,36.668674469,,12.325101852,,,0.0140824877,,,,,65000,1.0
17/4-1,1461.2787926,515574.4375,6495507.0,-1434.278809,CROMER KNOLL GP.,Roedby Fm.,19.077260971,,1.1439136267,0.9173505306,2.135405302,64.20186615,,,,133.7091217,36.898086548,,12.380850792,,,0.0110899862,,,,,65000,1.0
17/4-1,1461.4307926,515574.4375,6495507.0,-1434.430786,CROMER KNOLL GP.,Roedby Fm.,19.147644043,,1.1354728937,0.8952723742,2.1258251667,63.729240417,,,,134.80833435,37.096115112,,12.370437622,,,0.00809843,,,,,65000,1.0
17/4-1,1461.5827926,515574.4375,6495507.0,-1434.582764,CROMER KNOLL GP.,Roedby Fm.,19.049396515,,1.1234483719,0.8745404482,2.1231589317,62.487083435,,,,135.17030334,37.259048462,,12.314267159,,,0.0057019722,,,,,65000,1.0
17/4-1,1461.7347926,515574.4375,6495507.0,-1434.734741,CROMER KNOLL GP.,Roedby Fm.,19.086040497,,1.109549284,0.8545855284,2.1253011227,61.060569763,,,,135.62724304,37.386455536,,12.282988548,,,0.0067712548,,,,,65000,1.0
17/4-1,1461.8867926,515574.4375,6495507.0,-1434.886841,CROMER KNOLL GP.,Roedby Fm.,19.169908524,,1.0969064236,0.8356415629,2.1391842365,59.842525482,,,,135.85690308,37.37046814,,12.817959785,,,0.0109999999,,,,,65000,1.0
17/4-1,1462.0387926,515574.4375,6495507.0,-1435.038818,CROMER KNOLL GP.,Roedby Fm.,19.056428909,,1.090865612,0.8271359205,2.1447751522,59.548984528,,,,136.07710266,37.198963165,,13.781824112,,,0.0081010498,,,,,65000,1.0
17/4-1,1462.1907926,515574.4375,6495507.0,-1435.190796,CROMER KNOLL GP.,Roedby Fm.,18.998176575,,1.0926755667,0.8407528996,2.1337001324,60.288269043,,,,136.06906128,37.012809753,,14.17045784,,,0.001,,,,,65000,1.0
17/4-1,1462.3427926,515574.4375,6495507.0,-1435.342773,CROMER KNOLL GP.,Roedby Fm.,19.049423218,,1.0971465111,0.86708498,2.1308729649,61.521900177,,,,136.05285645,36.892539978,,14.178328514,,,0.0021383236,,,,,65000,1.0
17/4-1,1462.4947926,515574.4375,6495507.0,-1435.494751,CROMER KNOLL GP.,Roedby Fm.,19.043542862,,1.1022417545,0.8935127258,2.1346225739,62.920787811,,,,135.85325623,36.743312836,,14.178878784,,,0.0055646491,,,,,65000,1.0
17/4-1,1462.6467926,515574.4375,6495507.0,-1435.646851,CROMER KNOLL GP.,Roedby Fm.,18.836946487,,1.106618762,0.9190459251,2.1315114498,64.471977234,,,,136.12695313,36.5405159,,14.180027962,,,0.0067201564,,,,,65000,1.0
17/4-1,1462.7987926,515574.4375,6495507.0,-1435.798828,CROMER KNOLL GP.,Roedby Fm.,18.74348259,,1.1116702557,0.936489284,2.1250174046,65.679977417,,,,136.65058899,36.459224701,,13.332858086,,,0.0051689688,,,,,65000,1.0
17/4-1,1462.9507926,515574.4375,6495507.0,-1435.950806,CROMER KNOLL GP.,Roedby Fm.,18.904485703,,1.1154401302,0.9443006516,2.1225039959,65.649406433,,,,136.27325439,36.524589539,,12.351481438,,,0.0021763979,,,,,65000,1.0
17/4-1,1463.1027926,515574.4375,6495507.0,-1436.102783,CROMER KNOLL GP.,Roedby Fm.,18.922199249,,1.118884325,0.9495975375,2.124145031,63.90953064,,,,134.6497345,36.647335052,,12.244505882,,,0.0002716963,,,,,65000,1.0
17/4-1,1463.2547926,515574.4375,6495507.0,-1436.254761,CROMER KNOLL GP.,Roedby Fm.,18.836263657,,1.1207178831,0.9547050595,2.1320958138,61.539264679,,,,133.46612549,36.647190094,,12.318019867,,,0.0020768968,,,,,65000,1.0
17/4-1,1463.4067926,515574.4375,6495507.0,-1436.406738,CROMER KNOLL GP.,Roedby Fm.,18.875614166,,1.1207871437,0.9563919306,2.1501801014,60.841121674,,,,133.73399353,36.250980377,,12.318647385,,,0.0060655288,,,,,65000,1.0
17/4-1,1463.5587926,515574.4375,6495507.0,-1436.558838,CROMER KNOLL GP.,Roedby Fm.,19.007968903,,1.1198515892,0.9513790011,2.1689753532,62.690952301,,,,134.30628967,35.892421722,,12.319769859,,,0.0089999996,,,,,65000,1.0
17/4-1,1463.7107926,515574.4375,6495507.0,-1436.710815,CROMER KNOLL GP.,Roedby Fm.,19.189498901,,1.122795701,0.9427902102,2.168405056,65.211807251,,,,136.05175781,36.119010925,,12.320932388,,,0.0082167955,,,,,65000,1.0
17/4-1,1463.8627926,515574.4375,6495507.0,-1436.862793,CROMER KNOLL GP.,Roedby Fm.,19.329399109,,1.1243262291,0.9341183901,2.1517407894,67.126365662,,,,137.11482239,36.439739227,,12.321451187,,,0.0057413955,,,,,65000,1.0
17/4-1,1464.0147926,515574.4375,6495507.0,-1437.014771,CROMER KNOLL GP.,Roedby Fm.,19.321847916,,1.1155619621,0.9255364537,2.1408288479,68.802330017,,,,136.76635742,36.660373688,,12.322504044,,,0.005255959,,,,,65000,1.0
17/4-1,1464.1667926,515574.4375,6495507.0,-1437.166748,CROMER KNOLL GP.,Roedby Fm.,19.360881805,,1.1038820744,0.9168640375,2.1442432404,69.45980835,,,,136.44335938,36.896957397,,12.323367119,,,0.0065085981,,,,,65000,1.0
17/4-1,1464.3187926,515574.4375,6495507.0,-1437.318848,CROMER KNOLL GP.,Roedby Fm.,19.601409912,,1.0996375084,0.9082898498,2.1524062157,68.629577637,,,,136.67333984,37.076160431,,12.32404995,,,0.0087555218,,,,,65000,1.0
17/4-1,1464.4707926,515574.4375,6495507.0,-1437.470825,CROMER KNOLL GP.,Roedby Fm.,19.819192886,,1.0962136984,0.899702847,2.1537587643,67.740058899,,,,136.67993164,37.26341629,,12.325196266,,,0.0117469542,,,,,65000,1.0
17/4-1,1464.6227926,515574.4375,6495507.0,-1437.622803,CROMER KNOLL GP.,Roedby Fm.,19.823446274,,1.0965116024,0.8910354972,2.1529965401,66.966545105,,,,136.91845703,37.301334381,,12.326268196,,,0.0142465308,,,,,65000,1.0
17/4-1,1464.7747926,515574.4375,6495507.0,-1437.77478,CROMER KNOLL GP.,Roedby Fm.,19.827701569,,1.0977833271,0.8824490309,2.149682045,66.079452515,,,,137.12133789,37.214134216,,12.326799393,,,0.0152436709,,,,,65000,1.0
17/4-1,1464.9267926,515574.4375,6495507.0,-1437.926758,CROMER KNOLL GP.,Roedby Fm.,19.834569931,,1.0928586721,0.8737812042,2.1432828903,65.716461182,,,,136.67866516,37.096599579,,12.327914238,,,0.0172061045,,,,,65000,1.0
17/4-1,1465.0787926,515574.4375,6495507.0,-1438.078735,CROMER KNOLL GP.,Roedby Fm.,19.866754532,,1.0889955759,0.8652009964,2.1396853924,65.83115387,,,,136.93139648,36.798110962,,12.329051971,,,0.0219534263,,,,,65000,1.0
17/4-1,1465.2307926,515574.4375,6495507.0,-1438.230835,CROMER KNOLL GP.,Roedby Fm.,19.660430908,,1.0873769522,0.8569349647,2.1359415054,65.78894043,,,,137.26109314,36.534870148,,12.329723358,,,0.023348622,,,,,65000,1.0
17/4-1,1465.3827926,515574.4375,6495507.0,-1438.382813,CROMER KNOLL GP.,Roedby Fm.,19.606117249,,1.0885418653,0.8543108106,2.1320798397,65.536651611,,,,137.25752258,36.481723785,,12.268815994,,,0.0214956366,,,,,65000,1.0
17/4-1,1465.5347926,515574.4375,6495507.0,-1438.53479,CROMER KNOLL GP.,Roedby Fm.,19.464653015,,1.0856553316,0.8583484888,2.143021822,66.328887939,,,,137.03370667,36.698699951,,12.257004738,,,0.0346155018,,,,,65000,1.0
17/4-1,1465.6867926,515574.4375,6495507.0,-1438.686768,CROMER KNOLL GP.,Roedby Fm.,19.672000885,,1.0847479105,0.8633417487,2.1532561779,67.45110321,,,,137.28521729,37.071826935,,12.257547379,,,0.0372598395,,,,,65000,1.0
17/4-1,1465.8387926,515574.4375,6495507.0,-1438.838745,CROMER KNOLL GP.,Roedby Fm.,19.630008698,,1.0837043524,0.8684219122,2.1588215828,66.895195007,,,,137.59368896,37.039813995,,12.258709908,,,0.0270981137,,,,,65000,1.0
17/4-1,1465.9907926,515574.4375,6495507.0,-1438.990845,CROMER KNOLL GP.,Roedby Fm.,19.625406265,,1.0838757753,0.8734064102,2.1672849655,64.757896423,,,,137.01719666,36.424571991,,12.19210434,,,0.0237769634,,,,,65000,1.0
17/4-1,1466.1427926,515574.4375,6495507.0,-1439.142822,CROMER KNOLL GP.,Roedby Fm.,19.414484024,,1.0855004787,0.8782871962,2.152618885,61.950782776,,,,136.66902161,35.834823608,,12.185871124,,,0.0214588959,,,,,65000,1.0
17/4-1,1466.2947926,515574.4375,6495507.0,-1439.2948,CROMER KNOLL GP.,Roedby Fm.,19.317630768,,1.0828386545,0.8829766512,2.1352574825,58.677780151,,,,136.7928772,35.585029602,,12.116047859,,,0.0155645469,,,,,65000,1.0
17/4-1,1466.4467926,515574.4375,6495507.0,-1439.446777,CROMER KNOLL GP.,Roedby Fm.,19.376914978,,1.0758411884,0.8877657652,2.1103410721,56.893424988,,,,136.78723145,35.76764679,,12.113327026,,,0.0144296885,,,,,65000,1.0
17/4-1,1466.5987926,515574.4375,6495507.0,-1439.598755,CROMER KNOLL GP.,Roedby Fm.,19.33609581,,1.0715386868,0.8925071359,2.103222847,57.923595428,,,,136.92385864,36.2159729,,12.114094734,,,0.0153627489,,,,,65000,1.0
17/4-1,1466.7507926,515574.4375,6495507.0,-1439.750732,CROMER KNOLL GP.,Roedby Fm.,19.521266937,,1.0760015249,0.89573282,2.1068599224,59.862957001,,,,137.63949585,36.386333466,,12.114855766,,,0.0117428228,,,,,65000,1.0
17/4-1,1466.9027926,515574.4375,6495507.0,-1439.902832,CROMER KNOLL GP.,Roedby Fm.,19.236255646,,1.0828099251,0.8933166862,2.1019825935,61.079315186,,,,138.07852173,36.442375183,,12.11601162,,,0.0065857857,,,,,65000,1.0
17/4-1,1467.0547926,515574.4375,6495507.0,-1440.05481,CROMER KNOLL GP.,Roedby Fm.,19.056509018,,1.0869358778,0.8863350153,2.0941462517,61.632564545,,,,137.37635803,36.591842651,,12.11661911,,,0.0066337246,,,,,65000,1.0
17/4-1,1467.2067926,515574.4375,6495507.0,-1440.206787,CROMER KNOLL GP.,Roedby Fm.,19.074338913,,1.0882915258,0.8794559836,2.1043794155,61.263889313,,,,136.76608276,36.791561127,,12.122621536,,,0.012394608,,,,,65000,1.0
17/4-1,1467.3587926,515574.4375,6495507.0,-1440.358765,CROMER KNOLL GP.,Roedby Fm.,19.129827499,,1.0830717087,0.8725865483,2.1128351688,60.900913239,,,,135.83422852,36.9806633,,12.193369865,,,0.0101989014,,,,,65000,1.0
17/4-1,1467.5107926,515574.4375,6495507.0,-1440.510742,CROMER KNOLL GP.,Roedby Fm.,19.233345032,,1.076300025,0.8666606545,2.1148324013,61.600826263,,,,135.48435974,37.131736755,,12.194043159,,,0.0113929752,,,,,65000,1.0
17/4-1,1467.6627926,515574.4375,6495507.0,-1440.662842,CROMER KNOLL GP.,Roedby Fm.,19.016326904,,1.0763864517,0.8706754446,2.1231853962,62.791030884,,,,136.43800354,37.273296356,,12.265230179,,,0.0128064128,,,,,65000,1.0
17/4-1,1467.8147926,515574.4375,6495507.0,-1440.814819,CROMER KNOLL GP.,Roedby Fm.,19.138401031,,1.0828450918,0.8838341832,2.1220519543,64.59992218,,,,136.66345215,37.221687317,,12.23118782,,,0.0112346765,,,,,65000,1.0
17/4-1,1467.9667926,515574.4375,6495507.0,-1440.966797,CROMER KNOLL GP.,Roedby Fm.,19.263324738,,1.087204814,0.8969053626,2.1174271107,66.952041626,,,,136.55029297,37.034282684,,10.290658951,,,0.007622154,,,,,65000,1.0
17/4-1,1468.1187926,515574.4375,6495507.0,-1441.118774,CROMER KNOLL GP.,Roedby Fm.,19.15296936,,1.087801218,0.9100652933,2.120869875,68.317939758,,,,135.58862305,36.842845917,,9.867193222,,,0.006930084,,,,,65000,1.0
17/4-1,1468.2707926,515574.4375,6495507.0,-1441.270752,CROMER KNOLL GP.,Roedby Fm.,18.869937897,,1.088006258,0.9214141369,2.1330623627,67.27671051,,,,134.64880371,36.623462677,,9.8678121567,,,0.0130197462,,,,,65000,1.0
17/4-1,1468.4227926,515574.4375,6495507.0,-1441.422852,CROMER KNOLL GP.,Roedby Fm.,18.995925903,,1.0903016329,0.9267003536,2.1564049721,65.040374756,,,,134.39920044,36.454051971,,9.8683137894,,,0.0225421079,,,,,65000,1.0
17/4-1,1468.5747926,515574.4375,6495507.0,-1441.574829,CROMER KNOLL GP.,Roedby Fm.,19.061426163,,1.094289422,0.9274979234,2.1686675549,63.541370392,,,,135.1098175,36.303058624,,9.8690738678,,,0.0235735737,,,,,65000,1.0
17/4-1,1468.7267926,515574.4375,6495507.0,-1441.726807,CROMER KNOLL GP.,Roedby Fm.,18.788942337,,1.0964893103,0.9281965494,2.160838604,62.63842392,,,,135.59764099,36.237751007,,9.8698797226,,,0.0152461147,,,,,65000,1.0
17/4-1,1468.8787926,515574.4375,6495507.0,-1441.878784,CROMER KNOLL GP.,Roedby Fm.,18.800794601,,1.0986825228,0.9289936423,2.1534588337,62.005535126,,,,136.29919434,36.249473572,,9.8702573776,,,0.0057890448,,,,,65000,1.0
17/4-1,1469.0307926,515574.4375,6495507.0,-1442.030762,CROMER KNOLL GP.,Roedby Fm.,18.908687592,,1.0968194008,0.9297918081,2.1520142555,62.063648224,,,,136.31646729,36.138660431,,9.8709545135,,,-0.000170075,,,,,65000,1.0
17/4-1,1469.1827926,515574.4375,6495507.0,-1442.182739,CROMER KNOLL GP.,Roedby Fm.,19.085044861,,1.089399457,0.9305893779,2.151704073,62.475276947,,,,136.07188416,36.21068573,,9.8715486526,,,-0.000329265,,,,,65000,1.0
17/4-1,1469.3347926,515574.4375,6495507.0,-1442.334839,CROMER KNOLL GP.,Roedby Fm.,19.068990707,,1.0891031027,0.9306984544,2.1423475742,62.542621613,,,,135.72729492,36.455768585,,9.8720741272,,,0.0031647605,,,,,65000,1.0
17/4-1,1469.4867926,515574.4375,6495507.0,-1442.486816,CROMER KNOLL GP.,Roedby Fm.,18.871334076,,1.0891981125,0.9289334416,2.1290488243,62.809074402,,,,135.71043396,36.588165283,,9.8728342056,,,0.0038376262,,,,,65000,1.0
17/4-1,1469.6387926,515574.4375,6495507.0,-1442.638794,CROMER KNOLL GP.,Roedby Fm.,18.920768738,,1.087927103,0.925668776,2.1227293015,63.7578125,,,,136.30203247,36.628715515,,9.8735771179,,,0.0036377853,,,,,65000,1.0
17/4-1,1469.7907926,515574.4375,6495507.0,-1442.790771,CROMER KNOLL GP.,Roedby Fm.,19.066169739,,1.0899498463,0.9223787785,2.1261138916,64.602134705,,,,137.70013428,36.634799957,,9.8739728928,,,0.0079431394,,,,,65000,1.0
17/4-1,1469.9427926,515574.4375,6495507.0,-1442.942749,CROMER KNOLL GP.,Roedby Fm.,19.087911606,,1.0919476748,0.9191836715,2.1328220367,64.785324097,,,,139.01849365,36.701908112,,12.308436394,,,0.0125355721,,,,,65000,1.0
17/4-1,1470.0947926,515574.4375,6495507.0,-1443.094849,CROMER KNOLL GP.,Roedby Fm.,19.17360878,,1.0870449543,0.9158937335,2.1258103848,64.104637146,,,,139.39604187,36.70256424,,15.564074516,,,0.0107593788,,,,,65000,1.0
17/4-1,1470.2467926,515574.4375,6495507.0,-1443.246826,CROMER KNOLL GP.,Roedby Fm.,19.108785629,,1.0822509527,0.9126037955,2.1311206818,63.217842102,,,,138.49415588,36.76109314,,15.568587303,,,0.0142525015,,,,,65000,1.0
17/4-1,1470.3987926,515574.4375,6495507.0,-1443.398804,CROMER KNOLL GP.,Roedby Fm.,19.151241302,,1.0774618387,0.9094079733,2.1331357956,62.145835876,,,,136.50097656,36.889389038,,15.56949234,,,0.008534383,,,,,65000,1.0
17/4-1,1470.5507926,515574.4375,6495507.0,-1443.550781,CROMER KNOLL GP.,Roedby Fm.,19.141143799,,1.0709426403,0.9061213136,2.1295397282,60.309673309,,,,134.36497498,36.905521393,,15.570503235,,,-0.00028838,,,,,65000,1.0
17/4-1,1470.7027926,515574.4375,6495507.0,-1443.702759,CROMER KNOLL GP.,Roedby Fm.,19.069877625,,1.0656069517,0.9028288126,2.1264212132,58.868461609,,,,133.94799805,36.89849472,,15.571120262,,,-0.00143501,,,,,65000,1.0
17/4-1,1470.8547926,515574.4375,6495507.0,-1443.854736,CROMER KNOLL GP.,Roedby Fm.,19.123325348,,1.0658789873,0.899251461,2.1385617256,58.378562927,,,,134.83357239,36.986148834,,15.572238922,,,0.0025555198,,,,,65000,1.0
17/4-1,1471.0067926,515574.4375,6495507.0,-1444.006836,CROMER KNOLL GP.,Roedby Fm.,19.157814026,,1.0691492558,0.8948951364,2.1669092178,58.932697296,,,,136.47509766,37.005859375,,15.573327065,,,0.0058640665,,,,,65000,1.0
17/4-1,1471.1587926,515574.4375,6495507.0,-1444.158813,CROMER KNOLL GP.,Roedby Fm.,19.244178772,,1.0799694061,0.8901274204,2.1889672279,60.854358673,,,,138.01856995,36.878551483,,15.573935509,,,0.00526714,,,,,65000,1.0
17/4-1,1471.3107926,515574.4375,6495507.0,-1444.310791,CROMER KNOLL GP.,Roedby Fm.,19.128658295,,1.0856317282,0.8853384256,2.1974124908,63.204780579,,,,138.10343933,36.787902832,,15.574975967,,,0.0079143364,,,,,65000,1.0
17/4-1,1471.4627926,515574.4375,6495507.0,-1444.462769,CROMER KNOLL GP.,Roedby Fm.,19.256444931,,1.080121398,0.8806475997,2.159907341,64.694503784,,,,137.19436646,36.756092072,,15.576102257,,,0.0133586992,,,,,65000,1.0
17/4-1,1471.6147926,515574.4375,6495507.0,-1444.614746,CROMER KNOLL GP.,Roedby Fm.,19.32816124,,1.0762089491,0.8758639097,2.1142346859,64.740280151,,,,136.36454773,36.720336914,,15.576858521,,,0.0083734728,,,,,65000,1.0
17/4-1,1471.7667926,515574.4375,6495507.0,-1444.766846,CROMER KNOLL GP.,Roedby Fm.,19.225925446,,1.0763767958,0.871078372,2.1030335426,63.46679306,,,,136.08302307,36.710422516,,15.57766819,,,0.0037539024,,,,,65000,1.0
17/4-1,1471.9187926,515574.4375,6495507.0,-1444.918823,CROMER KNOLL GP.,Roedby Fm.,19.290534973,,1.0783734322,0.8691085577,2.1040973663,62.50799942,,,,136.30082703,36.776924133,,15.949914932,,,0.0018793043,,,,,65000,1.0
17/4-1,1472.0707926,515574.4375,6495507.0,-1445.070801,CROMER KNOLL GP.,Roedby Fm.,19.382469177,,1.0803749561,0.8742496967,2.1056997776,63.253204346,,,,136.64144897,36.758247375,,17.141513824,,,0.0011177348,,,,,65000,1.0
17/4-1,1472.2227926,515574.4375,6495507.0,-1445.222778,CROMER KNOLL GP.,Roedby Fm.,19.350828171,,1.0850787163,0.8839443922,2.1036505699,64.561935425,,,,136.89523315,36.215862274,,17.37138176,,,0.0026923155,,,,,65000,1.0
17/4-1,1472.3747926,515574.4375,6495507.0,-1445.374756,CROMER KNOLL GP.,Roedby Fm.,19.040317535,,1.0896878242,0.8939213157,2.1101181507,66.036361694,,,,137.01420593,36.012062073,,17.372598648,,,0.0085621038,,,,,65000,1.0
17/4-1,1472.5267926,515574.4375,6495507.0,-1445.526733,CROMER KNOLL GP.,Roedby Fm.,19.142589569,,1.0901857615,0.9036125541,2.1149668694,67.722396851,,,,136.80116272,36.258693695,,17.325914383,,,0.0130000003,,,,,65000,1.0
17/4-1,1472.6787926,515574.4375,6495507.0,-1445.678833,CROMER KNOLL GP.,Roedby Fm.,19.224761963,,1.0891804695,0.9114364982,2.1081633568,68.478912354,,,,136.24217224,36.157951355,,17.299530029,,,0.0128928935,,,,,65000,1.0
17/4-1,1472.8307926,515574.4375,6495507.0,-1445.830811,CROMER KNOLL GP.,Roedby Fm.,19.198535919,,1.0927952528,0.91735816,2.1131429672,67.803253174,,,,135.85842896,36.166652679,,17.11681366,,,0.0120000001,,,,,65000,1.0
17/4-1,1472.9827926,515574.4375,6495507.0,-1445.982788,CROMER KNOLL GP.,Roedby Fm.,19.125495911,,1.1002877951,0.9230525494,2.1264090538,66.509231567,,,,135.72967529,36.418369293,,16.457393646,,,0.0118982075,,,,,65000,1.0
17/4-1,1473.1347926,515574.4375,6495507.0,-1446.134766,CROMER KNOLL GP.,Roedby Fm.,19.061267853,,1.1063191891,0.928827405,2.1298880577,65.934738159,,,,135.60189819,36.746494293,,16.030212402,,,0.0110994559,,,,,65000,1.0
